Year,Month,Data,mm,SLR
1995,3,15,2535,58
1995,3,16,2593,29
1995,3,17,2622,-6
1995,3,18,2616,-12
1995,3,19,2604,-40
1995,3,20,2564,90
1995,3,21,2654,77
1995,3,22,2731,22
1995,3,23,2753,-4
1995,3,24,2749,-38
1995,3,25,2711,-33
1995,3,26,2678,-13
1995,3,27,2665,55
1995,3,28,2720,-8
1995,3,29,2712,-43
1995,3,30,2669,13
1995,3,31,2682,-6
1995,4,1,2676,-50
1995,4,2,2626,-23
1995,4,3,2603,40
1995,4,4,2643,-316
1995,4,5,2327,10
1995,4,6,2337,325
1995,4,7,2662,-14
1995,4,8,2648,-20
1995,4,9,2628,-98
1995,4,10,2530,-82
1995,4,11,2448,33
1995,4,12,2481,123
1995,4,13,2604,73
1995,4,14,2677,-7
1995,4,15,2670,3
1995,4,16,2673,-36
1995,4,17,2637,-34
1995,4,18,2603,45
1995,4,19,2648,11
1995,4,20,2659,-49
1995,4,21,2610,44
1995,4,22,2654,-20
1995,4,23,2634,19
1995,4,24,2653,13
1995,4,25,2666,-83
1995,4,26,2583,-39
1995,4,27,2544,84
1995,4,28,2628,31
1995,4,29,2659,-29
1995,4,30,2630,28
1995,5,1,2658,21
1995,5,2,2679,85
1995,5,3,2764,0
1995,5,4,2764,-40
1995,5,5,2724,58
1995,5,6,2782,-124
1995,5,7,2658,64
1995,5,8,2722,6
1995,5,9,2728,-70
1995,5,10,2658,64
1995,5,11,2722,53
1995,5,12,2775,-18
1995,5,13,2757,-79
1995,5,14,2678,30
1995,5,15,2708,36
1995,5,16,2744,14
1995,5,17,2758,39
1995,5,18,2797,18
1995,5,19,2815,-20
1995,5,20,2795,-67
1995,5,21,2728,-74
1995,5,22,2654,-80
1995,5,23,2574,-16
1995,5,24,2558,23
1995,5,25,2581,38
1995,5,26,2619,-6
1995,5,27,2613,-53
1995,5,28,2560,36
1995,5,29,2596,55
1995,5,30,2651,9
1995,5,31,2660,-55
1995,6,1,2605,-55
1995,6,2,2550,43
1995,6,3,2593,40
1995,6,4,2633,-9
1995,6,5,2624,43
1995,6,6,2667,111
1995,6,7,2778,-33
1995,6,8,2745,-122
1995,6,9,2623,-20
1995,6,10,2603,24
1995,6,11,2627,53
1995,6,12,2680,19
1995,6,13,2699,-10
1995,6,14,2689,-89
1995,6,15,2600,-108
1995,6,16,2492,13
1995,6,17,2505,58
1995,6,18,2563,30
1995,6,19,2593,76
1995,6,20,2669,-14
1995,6,21,2655,-80
1995,6,22,2575,3
1995,6,23,2578,33
1995,6,24,2611,35
1995,6,25,2646,6
1995,6,26,2652,5
1995,6,27,2657,-64
1995,6,28,2593,12
1995,6,29,2605,68
1995,6,30,2673,39
1995,7,1,2712,12
1995,7,2,2724,-29
1995,7,3,2695,-43
1995,7,4,2652,-48
1995,7,5,2604,-28
1995,7,6,2576,29
1995,7,7,2605,67
1995,7,8,2672,23
1995,7,9,2695,-49
1995,7,10,2646,2
1995,7,11,2648,-19
1995,7,12,2629,-8
1995,7,13,2621,21
1995,7,14,2642,61
1995,7,15,2703,-18
1995,7,16,2685,0
1995,7,17,2685,66
1995,7,18,2751,-23
1995,7,19,2728,-49
1995,7,20,2679,-20
1995,7,21,2659,-7
1995,7,22,2652,24
1995,7,23,2676,-3
1995,7,24,2673,-22
1995,7,25,2651,-7
1995,7,26,2644,2
1995,7,27,2646,22
1995,7,28,2668,-20
1995,7,29,2648,-36
1995,7,30,2612,3
1995,7,31,2615,3
1995,8,1,2618,12
1995,8,2,2630,4
1995,8,3,2634,-10
1995,8,4,2624,70
1995,8,5,2694,96
1995,8,6,2790,-48
1995,8,7,2742,-114
1995,8,8,2628,-1
1995,8,9,2627,57
1995,8,10,2684,16
1995,8,11,2700,27
1995,8,12,2727,27
1995,8,13,2754,-30
1995,8,14,2724,-1
1995,8,15,2723,-23
1995,8,16,2700,9
1995,8,17,2709,72
1995,8,18,2781,0
1995,8,19,2781,-68
1995,8,20,2713,34
1995,8,21,2747,-36
1995,8,22,2711,-41
1995,8,23,2670,2
1995,8,24,2672,-34
1995,8,25,2638,47
1995,8,26,2685,16
1995,8,27,2701,-17
1995,8,28,2684,7
1995,8,29,2691,-2691
1995,8,30,0,0
1995,8,31,0,2779
1995,9,1,2779,-17
1995,9,2,2762,-23
1995,9,3,2739,-57
1995,9,4,2682,-37
1995,9,5,2645,4
1995,9,6,2649,0
1995,9,7,2649,22
1995,9,8,2671,22
1995,9,9,2693,-15
1995,9,10,2678,-80
1995,9,11,2598,-44
1995,9,12,2554,35
1995,9,13,2589,57
1995,9,14,2646,-42
1995,9,15,2604,-29
1995,9,16,2575,123
1995,9,17,2698,51
1995,9,18,2749,-81
1995,9,19,2668,3
1995,9,20,2671,29
1995,9,21,2700,22
1995,9,22,2722,-59
1995,9,23,2663,17
1995,9,24,2680,38
1995,9,25,2718,38
1995,9,26,2756,8
1995,9,27,2764,-100
1995,9,28,2664,-24
1995,9,29,2640,4
1995,9,30,2644,29
1995,10,1,2673,97
1995,10,2,2770,6
1995,10,3,2776,-18
1995,10,4,2758,-8
1995,10,5,2750,159
1995,10,6,2909,24
1995,10,7,2933,-136
1995,10,8,2797,-65
1995,10,9,2732,-25
1995,10,10,2707,-35
1995,10,11,2672,-10
1995,10,12,2662,55
1995,10,13,2717,57
1995,10,14,2774,29
1995,10,15,2803,-213
1995,10,16,2590,-88
1995,10,17,2502,102
1995,10,18,2604,-4
1995,10,19,2600,84
1995,10,20,2684,124
1995,10,21,2808,-71
1995,10,22,2737,-143
1995,10,23,2594,5
1995,10,24,2599,43
1995,10,25,2642,5
1995,10,26,2647,77
1995,10,27,2724,96
1995,10,28,2820,-113
1995,10,29,2707,-179
1995,10,30,2528,9
1995,10,31,2537,70
1995,11,1,2607,126
1995,11,2,2733,118
1995,11,3,2851,-104
1995,11,4,2747,-185
1995,11,5,2562,42
1995,11,6,2604,181
1995,11,7,2785,69
1995,11,8,2854,-163
1995,11,9,2691,-90
1995,11,10,2601,75
1995,11,11,2676,51
1995,11,12,2727,-141
1995,11,13,2586,308
1995,11,14,2894,207
1995,11,15,3101,-375
1995,11,16,2726,-134
1995,11,17,2592,-1
1995,11,18,2591,125
1995,11,19,2716,124
1995,11,20,2840,23
1995,11,21,2863,-35
1995,11,22,2828,-164
1995,11,23,2664,-68
1995,11,24,2596,66
1995,11,25,2662,68
1995,11,26,2730,20
1995,11,27,2750,-51
1995,11,28,2699,-31
1995,11,29,2668,82
1995,11,30,2750,-52
1995,12,1,2698,-125
1995,12,2,2573,91
1995,12,3,2664,57
1995,12,4,2721,-100
1995,12,5,2621,49
1995,12,6,2670,-35
1995,12,7,2635,-36
1995,12,8,2599,114
1995,12,9,2713,49
1995,12,10,2762,-219
1995,12,11,2543,-44
1995,12,12,2499,29
1995,12,13,2528,80
1995,12,14,2608,155
1995,12,15,2763,55
1995,12,16,2818,-141
1995,12,17,2677,-115
1995,12,18,2562,240
1995,12,19,2802,249
1995,12,20,3051,-193
1995,12,21,2858,-37
1995,12,22,2821,34
1995,12,23,2855,-22
1995,12,24,2833,-16
1995,12,25,2817,9
1995,12,26,2826,0
1995,12,27,2826,-78
1995,12,28,2748,-138
1995,12,29,2610,-24
1995,12,30,2586,46
1995,12,31,2632,91
1996,1,1,2723,65
1996,1,2,2788,229
1996,1,3,3017,-65
1996,1,4,2952,-415
1996,1,5,2537,-109
1996,1,6,2428,261
1996,1,7,2689,406
1996,1,8,3095,-27
1996,1,9,3068,-148
1996,1,10,2920,-47
1996,1,11,2873,-53
1996,1,12,2820,57
1996,1,13,2877,-152
1996,1,14,2725,-81
1996,1,15,2644,-84
1996,1,16,2560,20
1996,1,17,2580,2
1996,1,18,2582,141
1996,1,19,2723,-113
1996,1,20,2610,-19
1996,1,21,2591,-10
1996,1,22,2581,-31
1996,1,23,2550,174
1996,1,24,2724,-97
1996,1,25,2627,-127
1996,1,26,2500,168
1996,1,27,2668,-121
1996,1,28,2547,-58
1996,1,29,2489,178
1996,1,30,2667,17
1996,1,31,2684,-45
1996,2,1,2639,-22
1996,2,2,2617,103
1996,2,3,2720,-4
1996,2,4,2716,-120
1996,2,5,2596,-101
1996,2,6,2495,-4
1996,2,7,2491,92
1996,2,8,2583,116
1996,2,9,2699,8
1996,2,10,2707,48
1996,2,11,2755,1
1996,2,12,2756,-98
1996,2,13,2658,54
1996,2,14,2712,58
1996,2,15,2770,28
1996,2,16,2798,67
1996,2,17,2865,-255
1996,2,18,2610,-93
1996,2,19,2517,-5
1996,2,20,2512,30
1996,2,21,2542,67
1996,2,22,2609,5
1996,2,23,2614,53
1996,2,24,2667,-32
1996,2,25,2635,-10
1996,2,26,2625,20
1996,2,27,2645,66
1996,2,28,2711,-52
1996,2,29,2659,-47
1996,3,1,2612,128
1996,3,2,2740,-152
1996,3,3,2588,-441
1996,3,4,2147,199
1996,3,5,2346,333
1996,3,6,2679,167
1996,3,7,2846,61
1996,3,8,2907,-401
1996,3,9,2506,-137
1996,3,10,2369,-5
1996,3,11,2364,151
1996,3,12,2515,176
1996,3,13,2691,17
1996,3,14,2708,29
1996,3,15,2737,-17
1996,3,16,2720,-117
1996,3,17,2603,57
1996,3,18,2660,115
1996,3,19,2775,160
1996,3,20,2935,-34
1996,3,21,2901,-82
1996,3,22,2819,-111
1996,3,23,2708,-92
1996,3,24,2616,7
1996,3,25,2623,4
1996,3,26,2627,-170
1996,3,27,2457,-34
1996,3,28,2423,158
1996,3,29,2581,118
1996,3,30,2699,-7
1996,3,31,2692,55
1996,4,1,2747,53
1996,4,2,2800,-157
1996,4,3,2643,-71
1996,4,4,2572,162
1996,4,5,2734,-7
1996,4,6,2727,141
1996,4,7,2868,104
1996,4,8,2972,-123
1996,4,9,2849,77
1996,4,10,2926,-139
1996,4,11,2787,-47
1996,4,12,2740,-49
1996,4,13,2691,51
1996,4,14,2742,25
1996,4,15,2767,130
1996,4,16,2897,-63
1996,4,17,2834,-147
1996,4,18,2687,-30
1996,4,19,2657,2
1996,4,20,2659,-25
1996,4,21,2634,-14
1996,4,22,2620,93
1996,4,23,2713,9
1996,4,24,2722,-41
1996,4,25,2681,45
1996,4,26,2726,-11
1996,4,27,2715,-134
1996,4,28,2581,0
1996,4,29,2581,126
1996,4,30,2707,-1
1996,5,1,2706,-66
1996,5,2,2640,-17
1996,5,3,2623,38
1996,5,4,2661,7
1996,5,5,2668,-50
1996,5,6,2618,-80
1996,5,7,2538,-22
1996,5,8,2516,77
1996,5,9,2593,3
1996,5,10,2596,98
1996,5,11,2694,109
1996,5,12,2803,-142
1996,5,13,2661,-61
1996,5,14,2600,-23
1996,5,15,2577,0
1996,5,16,2577,93
1996,5,17,2670,34
1996,5,18,2704,30
1996,5,19,2734,75
1996,5,20,2809,24
1996,5,21,2833,-24
1996,5,22,2809,-43
1996,5,23,2766,-55
1996,5,24,2711,-32
1996,5,25,2679,2
1996,5,26,2681,39
1996,5,27,2720,2
1996,5,28,2722,94
1996,5,29,2816,43
1996,5,30,2859,-115
1996,5,31,2744,-92
1996,6,1,2652,-64
1996,6,2,2588,47
1996,6,3,2635,62
1996,6,4,2697,-44
1996,6,5,2653,-50
1996,6,6,2603,-1
1996,6,7,2602,33
1996,6,8,2635,-7
1996,6,9,2628,-17
1996,6,10,2611,12
1996,6,11,2623,67
1996,6,12,2690,17
1996,6,13,2707,-11
1996,6,14,2696,-17
1996,6,15,2679,-18
1996,6,16,2661,13
1996,6,17,2674,28
1996,6,18,2702,-23
1996,6,19,2679,30
1996,6,20,2709,112
1996,6,21,2821,14
1996,6,22,2835,-19
1996,6,23,2816,-41
1996,6,24,2775,-19
1996,6,25,2756,-79
1996,6,26,2677,-51
1996,6,27,2626,37
1996,6,28,2663,5
1996,6,29,2668,22
1996,6,30,2690,1
1996,7,1,2691,29
1996,7,2,2720,77
1996,7,3,2797,51
1996,7,4,2848,-67
1996,7,5,2781,-103
1996,7,6,2678,5
1996,7,7,2683,74
1996,7,8,2757,35
1996,7,9,2792,-69
1996,7,10,2723,-135
1996,7,11,2588,-46
1996,7,12,2542,139
1996,7,13,2681,29
1996,7,14,2710,-7
1996,7,15,2703,-5
1996,7,16,2698,-55
1996,7,17,2643,14
1996,7,18,2657,91
1996,7,19,2748,3
1996,7,20,2751,-36
1996,7,21,2715,3
1996,7,22,2718,28
1996,7,23,2746,8
1996,7,24,2754,-28
1996,7,25,2726,7
1996,7,26,2733,-13
1996,7,27,2720,-76
1996,7,28,2644,-8
1996,7,29,2636,26
1996,7,30,2662,37
1996,7,31,2699,33
1996,8,1,2732,-10
1996,8,2,2722,-30
1996,8,3,2692,-32
1996,8,4,2660,-14
1996,8,5,2646,-2
1996,8,6,2644,-1
1996,8,7,2643,-28
1996,8,8,2615,13
1996,8,9,2628,61
1996,8,10,2689,-19
1996,8,11,2670,-24
1996,8,12,2646,43
1996,8,13,2689,13
1996,8,14,2702,-32
1996,8,15,2670,19
1996,8,16,2689,13
1996,8,17,2702,-2
1996,8,18,2700,-31
1996,8,19,2669,-4
1996,8,20,2665,3
1996,8,21,2668,33
1996,8,22,2701,19
1996,8,23,2720,-5
1996,8,24,2715,-21
1996,8,25,2694,-24
1996,8,26,2670,19
1996,8,27,2689,10
1996,8,28,2699,-14
1996,8,29,2685,-8
1996,8,30,2677,-47
1996,8,31,2630,56
1996,9,1,2686,204
1996,9,2,2890,-26
1996,9,3,2864,-40
1996,9,4,2824,-56
1996,9,5,2768,-38
1996,9,6,2730,71
1996,9,7,2801,59
1996,9,8,2860,-7
1996,9,9,2853,-39
1996,9,10,2814,-46
1996,9,11,2768,68
1996,9,12,2836,123
1996,9,13,2959,36
1996,9,14,2995,-124
1996,9,15,2871,-55
1996,9,16,2816,103
1996,9,17,2919,184
1996,9,18,3103,-115
1996,9,19,2988,-131
1996,9,20,2857,-71
1996,9,21,2786,54
1996,9,22,2840,146
1996,9,23,2986,-61
1996,9,24,2925,-109
1996,9,25,2816,-115
1996,9,26,2701,-89
1996,9,27,2612,42
1996,9,28,2654,31
1996,9,29,2685,-29
1996,9,30,2656,-34
1996,10,1,2622,27
1996,10,2,2649,47
1996,10,3,2696,2
1996,10,4,2698,-61
1996,10,5,2637,-48
1996,10,6,2589,65
1996,10,7,2654,206
1996,10,8,2860,125
1996,10,9,2985,-142
1996,10,10,2843,-69
1996,10,11,2774,-97
1996,10,12,2677,19
1996,10,13,2696,21
1996,10,14,2717,-144
1996,10,15,2573,24
1996,10,16,2597,112
1996,10,17,2709,62
1996,10,18,2771,185
1996,10,19,2956,258
1996,10,20,3214,-57
1996,10,21,3157,-213
1996,10,22,2944,-97
1996,10,23,2847,21
1996,10,24,2868,-69
1996,10,25,2799,-103
1996,10,26,2696,20
1996,10,27,2716,112
1996,10,28,2828,-34
1996,10,29,2794,108
1996,10,30,2902,0
1996,10,31,2902,-61
1996,11,1,2841,23
1996,11,2,2864,-151
1996,11,3,2713,-201
1996,11,4,2512,79
1996,11,5,2591,79
1996,11,6,2670,20
1996,11,7,2690,71
1996,11,8,2761,71
1996,11,9,2832,-52
1996,11,10,2780,-79
1996,11,11,2701,-74
1996,11,12,2627,-72
1996,11,13,2555,-7
1996,11,14,2548,62
1996,11,15,2610,151
1996,11,16,2761,91
1996,11,17,2852,30
1996,11,18,2882,19
1996,11,19,2901,-21
1996,11,20,2880,-49
1996,11,21,2831,-56
1996,11,22,2775,-17
1996,11,23,2758,-92
1996,11,24,2666,-6
1996,11,25,2660,103
1996,11,26,2763,39
1996,11,27,2802,-56
1996,11,28,2746,-44
1996,11,29,2702,7
1996,11,30,2709,28
1996,12,1,2737,76
1996,12,2,2813,-123
1996,12,3,2690,27
1996,12,4,2717,13
1996,12,5,2730,201
1996,12,6,2931,114
1996,12,7,3045,-20
1996,12,8,3025,-139
1996,12,9,2886,-132
1996,12,10,2754,2
1996,12,11,2756,14
1996,12,12,2770,61
1996,12,13,2831,93
1996,12,14,2924,-55
1996,12,15,2869,-119
1996,12,16,2750,33
1996,12,17,2783,26
1996,12,18,2809,23
1996,12,19,2832,-283
1996,12,20,2549,-164
1996,12,21,2385,167
1996,12,22,2552,93
1996,12,23,2645,101
1996,12,24,2746,-128
1996,12,25,2618,-109
1996,12,26,2509,128
1996,12,27,2637,61
1996,12,28,2698,64
1996,12,29,2762,-155
1996,12,30,2607,-91
1996,12,31,2516,58
1997,1,1,2574,180
1997,1,2,2754,155
1997,1,3,2909,-36
1997,1,4,2873,21
1997,1,5,2894,-27
1997,1,6,2867,-239
1997,1,7,2628,-102
1997,1,8,2526,202
1997,1,9,2728,188
1997,1,10,2916,-217
1997,1,11,2699,-174
1997,1,12,2525,45
1997,1,13,2570,64
1997,1,14,2634,-7
1997,1,15,2627,146
1997,1,16,2773,-155
1997,1,17,2618,-13
1997,1,18,2605,73
1997,1,19,2678,-102
1997,1,20,2576,31
1997,1,21,2607,-19
1997,1,22,2588,2
1997,1,23,2590,119
1997,1,24,2709,102
1997,1,25,2811,-264
1997,1,26,2547,-42
1997,1,27,2505,113
1997,1,28,2618,-163
1997,1,29,2455,62
1997,1,30,2517,276
1997,1,31,2793,76
1997,2,1,2869,-167
1997,2,2,2702,-84
1997,2,3,2618,4
1997,2,4,2622,75
1997,2,5,2697,-61
1997,2,6,2636,-15
1997,2,7,2621,22
1997,2,8,2643,53
1997,2,9,2696,-16
1997,2,10,2680,104
1997,2,11,2784,-12
1997,2,12,2772,-180
1997,2,13,2592,58
1997,2,14,2650,1
1997,2,15,2651,-67
1997,2,16,2584,50
1997,2,17,2634,-166
1997,2,18,2468,31
1997,2,19,2499,91
1997,2,20,2590,7
1997,2,21,2597,38
1997,2,22,2635,-75
1997,2,23,2560,-98
1997,2,24,2462,53
1997,2,25,2515,7
1997,2,26,2522,133
1997,2,27,2655,60
1997,2,28,2715,-62
1997,3,1,2653,-13
1997,3,2,2640,23
1997,3,3,2663,97
1997,3,4,2760,-46
1997,3,5,2714,-56
1997,3,6,2658,-235
1997,3,7,2423,176
1997,3,8,2599,46
1997,3,9,2645,30
1997,3,10,2675,93
1997,3,11,2768,-79
1997,3,12,2689,-205
1997,3,13,2484,75
1997,3,14,2559,189
1997,3,15,2748,-200
1997,3,16,2548,-26
1997,3,17,2522,36
1997,3,18,2558,42
1997,3,19,2600,80
1997,3,20,2680,88
1997,3,21,2768,87
1997,3,22,2855,-83
1997,3,23,2772,-256
1997,3,24,2516,-8
1997,3,25,2508,100
1997,3,26,2608,2
1997,3,27,2610,88
1997,3,28,2698,38
1997,3,29,2736,0
1997,3,30,2736,257
1997,3,31,2993,262
1997,4,1,3255,-356
1997,4,2,2899,-116
1997,4,3,2783,4
1997,4,4,2787,-94
1997,4,5,2693,-7
1997,4,6,2686,74
1997,4,7,2760,-93
1997,4,8,2667,-37
1997,4,9,2630,4
1997,4,10,2634,-2
1997,4,11,2632,-20
1997,4,12,2612,154
1997,4,13,2766,-48
1997,4,14,2718,-167
1997,4,15,2551,13
1997,4,16,2564,140
1997,4,17,2704,334
1997,4,18,3038,246
1997,4,19,3284,-303
1997,4,20,2981,-153
1997,4,21,2828,-32
1997,4,22,2796,18
1997,4,23,2814,117
1997,4,24,2931,-58
1997,4,25,2873,-167
1997,4,26,2706,-34
1997,4,27,2672,95
1997,4,28,2767,-11
1997,4,29,2756,-59
1997,4,30,2697,46
1997,5,1,2743,-37
1997,5,2,2706,12
1997,5,3,2718,54
1997,5,4,2772,-98
1997,5,5,2674,18
1997,5,6,2692,-27
1997,5,7,2665,-41
1997,5,8,2624,90
1997,5,9,2714,94
1997,5,10,2808,-69
1997,5,11,2739,-55
1997,5,12,2684,31
1997,5,13,2715,2
1997,5,14,2717,-15
1997,5,15,2702,31
1997,5,16,2733,-91
1997,5,17,2642,-14
1997,5,18,2628,49
1997,5,19,2677,48
1997,5,20,2725,-29
1997,5,21,2696,-21
1997,5,22,2675,-5
1997,5,23,2670,-16
1997,5,24,2654,72
1997,5,25,2726,24
1997,5,26,2750,-96
1997,5,27,2654,-82
1997,5,28,2572,-26
1997,5,29,2546,24
1997,5,30,2570,29
1997,5,31,2599,65
1997,6,1,2664,35
1997,6,2,2699,-23
1997,6,3,2676,61
1997,6,4,2737,91
1997,6,5,2828,-47
1997,6,6,2781,-77
1997,6,7,2704,-8
1997,6,8,2696,-14
1997,6,9,2682,-15
1997,6,10,2667,73
1997,6,11,2740,82
1997,6,12,2822,28
1997,6,13,2850,-7
1997,6,14,2843,-91
1997,6,15,2752,-27
1997,6,16,2725,23
1997,6,17,2748,-2
1997,6,18,2746,1
1997,6,19,2747,-40
1997,6,20,2707,14
1997,6,21,2721,-4
1997,6,22,2717,-17
1997,6,23,2700,-11
1997,6,24,2689,30
1997,6,25,2719,56
1997,6,26,2775,-27
1997,6,27,2748,-43
1997,6,28,2705,-20
1997,6,29,2685,-23
1997,6,30,2662,29
1997,7,1,2691,32
1997,7,2,2723,25
1997,7,3,2748,38
1997,7,4,2786,-76
1997,7,5,2710,-60
1997,7,6,2650,-18
1997,7,7,2632,-9
1997,7,8,2623,32
1997,7,9,2655,16
1997,7,10,2671,-46
1997,7,11,2625,-6
1997,7,12,2619,63
1997,7,13,2682,23
1997,7,14,2705,9
1997,7,15,2714,-24
1997,7,16,2690,0
1997,7,17,2690,41
1997,7,18,2731,12
1997,7,19,2743,-89
1997,7,20,2654,-29
1997,7,21,2625,29
1997,7,22,2654,-4
1997,7,23,2650,-5
1997,7,24,2645,102
1997,7,25,2747,18
1997,7,26,2765,-21
1997,7,27,2744,-9
1997,7,28,2735,-53
1997,7,29,2682,-35
1997,7,30,2647,-3
1997,7,31,2644,-14
1997,8,1,2630,31
1997,8,2,2661,65
1997,8,3,2726,52
1997,8,4,2778,23
1997,8,5,2801,-40
1997,8,6,2761,-73
1997,8,7,2688,-39
1997,8,8,2649,22
1997,8,9,2671,-87
1997,8,10,2584,-6
1997,8,11,2578,36
1997,8,12,2614,55
1997,8,13,2669,48
1997,8,14,2717,-38
1997,8,15,2679,23
1997,8,16,2702,-2
1997,8,17,2700,-12
1997,8,18,2688,-7
1997,8,19,2681,-12
1997,8,20,2669,122
1997,8,21,2791,74
1997,8,22,2865,-112
1997,8,23,2753,-78
1997,8,24,2675,-23
1997,8,25,2652,15
1997,8,26,2667,39
1997,8,27,2706,55
1997,8,28,2761,65
1997,8,29,2826,-30
1997,8,30,2796,-53
1997,8,31,2743,-44
1997,9,1,2699,-18
1997,9,2,2681,36
1997,9,3,2717,27
1997,9,4,2744,-47
1997,9,5,2697,-28
1997,9,6,2669,42
1997,9,7,2711,26
1997,9,8,2737,-2
1997,9,9,2735,-4
1997,9,10,2731,-11
1997,9,11,2720,6
1997,9,12,2726,-13
1997,9,13,2713,-11
1997,9,14,2702,-5
1997,9,15,2697,-1
1997,9,16,2696,38
1997,9,17,2734,6
1997,9,18,2740,-26
1997,9,19,2714,23
1997,9,20,2737,-71
1997,9,21,2666,-78
1997,9,22,2588,4
1997,9,23,2592,31
1997,9,24,2623,110
1997,9,25,2733,52
1997,9,26,2785,-117
1997,9,27,2668,9
1997,9,28,2677,133
1997,9,29,2810,9
1997,9,30,2819,-70
1997,10,1,2749,-91
1997,10,2,2658,-30
1997,10,3,2628,57
1997,10,4,2685,-7
1997,10,5,2678,-13
1997,10,6,2665,-48
1997,10,7,2617,24
1997,10,8,2641,76
1997,10,9,2717,-31
1997,10,10,2686,-40
1997,10,11,2646,12
1997,10,12,2658,44
1997,10,13,2702,44
1997,10,14,2746,13
1997,10,15,2759,-3
1997,10,16,2756,-27
1997,10,17,2729,-16
1997,10,18,2713,80
1997,10,19,2793,167
1997,10,20,2960,-85
1997,10,21,2875,-120
1997,10,22,2755,-67
1997,10,23,2688,-66
1997,10,24,2622,93
1997,10,25,2715,57
1997,10,26,2772,122
1997,10,27,2894,-136
1997,10,28,2758,-193
1997,10,29,2565,64
1997,10,30,2629,21
1997,10,31,2650,156
1997,11,1,2806,165
1997,11,2,2971,-178
1997,11,3,2793,-85
1997,11,4,2708,-114
1997,11,5,2594,-27
1997,11,6,2567,213
1997,11,7,2780,207
1997,11,8,2987,35
1997,11,9,3022,-124
1997,11,10,2898,-135
1997,11,11,2763,-76
1997,11,12,2687,-96
1997,11,13,2591,231
1997,11,14,2822,195
1997,11,15,3017,-218
1997,11,16,2799,-149
1997,11,17,2650,-26
1997,11,18,2624,80
1997,11,19,2704,15
1997,11,20,2719,-68
1997,11,21,2651,111
1997,11,22,2762,109
1997,11,23,2871,-94
1997,11,24,2777,-151
1997,11,25,2626,25
1997,11,26,2651,68
1997,11,27,2719,33
1997,11,28,2752,-61
1997,11,29,2691,9
1997,11,30,2700,233
1997,12,1,2933,-304
1997,12,2,2629,-190
1997,12,3,2439,248
1997,12,4,2687,124
1997,12,5,2811,-68
1997,12,6,2743,-75
1997,12,7,2668,6
1997,12,8,2674,6
1997,12,9,2680,48
1997,12,10,2728,83
1997,12,11,2811,-90
1997,12,12,2721,-49
1997,12,13,2672,-110
1997,12,14,2562,-43
1997,12,15,2519,124
1997,12,16,2643,71
1997,12,17,2714,-10
1997,12,18,2704,-46
1997,12,19,2658,-21
1997,12,20,2637,-29
1997,12,21,2608,-18
1997,12,22,2590,170
1997,12,23,2760,73
1997,12,24,2833,-49
1997,12,25,2784,-56
1997,12,26,2728,-27
1997,12,27,2701,118
1997,12,28,2819,3
1997,12,29,2822,26
1997,12,30,2848,-287
1997,12,31,2561,-80
1998,1,1,2481,-57
1998,1,2,2424,100
1998,1,3,2524,48
1998,1,4,2572,49
1998,1,5,2621,43
1998,1,6,2664,109
1998,1,7,2773,92
1998,1,8,2865,49
1998,1,9,2914,-60
1998,1,10,2854,-142
1998,1,11,2712,-86
1998,1,12,2626,-4
1998,1,13,2622,-154
1998,1,14,2468,-6
1998,1,15,2462,443
1998,1,16,2905,225
1998,1,17,3130,-144
1998,1,18,2986,-112
1998,1,19,2874,71
1998,1,20,2945,9
1998,1,21,2954,-271
1998,1,22,2683,-5
1998,1,23,2678,235
1998,1,24,2913,-167
1998,1,25,2746,-277
1998,1,26,2469,35
1998,1,27,2504,305
1998,1,28,2809,270
1998,1,29,3079,-148
1998,1,30,2931,-142
1998,1,31,2789,-73
1998,2,1,2716,-3
1998,2,2,2713,-53
1998,2,3,2660,63
1998,2,4,2723,353
1998,2,5,3076,-2
1998,2,6,3074,-266
1998,2,7,2808,8
1998,2,8,2816,-27
1998,2,9,2789,-113
1998,2,10,2676,-15
1998,2,11,2661,127
1998,2,12,2788,-69
1998,2,13,2719,-84
1998,2,14,2635,-17
1998,2,15,2618,-22
1998,2,16,2596,42
1998,2,17,2638,308
1998,2,18,2946,63
1998,2,19,3009,-163
1998,2,20,2846,-36
1998,2,21,2810,-69
1998,2,22,2741,31
1998,2,23,2772,408
1998,2,24,3180,38
1998,2,25,3218,-333
1998,2,26,2885,-24
1998,2,27,2861,-27
1998,2,28,2834,-15
1998,3,1,2819,27
1998,3,2,2846,63
1998,3,3,2909,-67
1998,3,4,2842,-65
1998,3,5,2777,-40
1998,3,6,2737,-64
1998,3,7,2673,49
1998,3,8,2722,171
1998,3,9,2893,-35
1998,3,10,2858,-178
1998,3,11,2680,-86
1998,3,12,2594,-55
1998,3,13,2539,107
1998,3,14,2646,17
1998,3,15,2663,-78
1998,3,16,2585,-27
1998,3,17,2558,-12
1998,3,18,2546,159
1998,3,19,2705,94
1998,3,20,2799,232
1998,3,21,3031,181
1998,3,22,3212,-420
1998,3,23,2792,-150
1998,3,24,2642,-94
1998,3,25,2548,-70
1998,3,26,2478,57
1998,3,27,2535,113
1998,3,28,2648,2
1998,3,29,2650,-4
1998,3,30,2646,56
1998,3,31,2702,63
1998,4,1,2765,61
1998,4,2,2826,-16
1998,4,3,2810,25
1998,4,4,2835,57
1998,4,5,2892,-16
1998,4,6,2876,-85
